timestep,timestamp,id,callsign,lat,long,alt,heading,cas,tas,mach,vs,weight,fuel_consumed,bank_angle,trans_alt,accel,drag,esf,thrust,flight_phase,speed_mode,ap_speed_mode,ap_track_angle,ap_heading,ap_nav_index
10,2022-03-28T06:42:45,0,HEAD,22.367468978953987,113.4332422207225,20000.0,158.19532776383758,310.0,412.7687767329601,0.6719151601600988,0.0,67991.81121617157,8.18878382844646,-30.0,20000.001398513094,0.0,64718.1906952816,0.816642871082602,64718.1906952816,6.0,1,2,150.04178908361556,150.04178908361556,2
11,2022-03-28T06:42:46,0,HEAD,22.36571428595036,113.43399908639913,20000.0,156.66763028782282,310.0,412.7687767329601,0.6719151601600988,0.0,67991.06679738328,8.933202616747497,-30.0,20000.001398513094,0.0,64717.95734887412,0.816642871082602,64717.95734887412,6.0,1,2,150.01621046086214,150.01621046086214,2
12,2022-03-28T06:42:47,0,HEAD,22.36398039482954,113.4348024635027,20000.0,155.13993281180805,310.0,412.7687767329601,0.6719151601600988,0.0,67990.32238127901,9.6776187210188,-30.0,20000.001398513094,0.0,64717.72400586283,0.816642871082602,64717.72400586283,6.0,1,2,149.99439005504772,149.99439005504772,2
13,2022-03-28T06:42:48,0,HEAD,22.362268538201132,113.43565178091876,20000.0,153.6122353357933,310.0,412.7687767329601,0.6719151601600988,0.0,67989.57796785873,10.422032141299436,-30.0,20000.001398513094,0.0,64717.49066624764,0.816642871082602,64717.49066624764,6.0,1,2,149.97637315682994,149.97637315682994,2
14,2022-03-28T06:42:49,0,HEAD,22.360579933010616,113.4365464348742,20000.0,152.08453785977852,310.0,412.7687767329601,0.6719151601600988,0.0,67988.8335571224,11.166442877628466,-30.0,20000.001398513094,0.0,64717.25733002854,0.816642871082602,64717.25733002854,6.0,1,2,149.9622030076811,149.9622030076811,2
15,2022-03-28T06:42:50,0,HEAD,22.358915779674177,113.4374857893665,20000.0,150.55684038376376,310.0,412.7687767329601,0.6719151601600988,0.0,67988.08914906999,11.910850930044957,-30.0,20000.001398513094,0.0,64717.023997205455,0.816642871082602,64717.023997205455,6.0,1,2,149.9519206945216,149.9519206945216,2
16,2022-03-28T06:42:51,0,HEAD,22.357261742610387,113.43844284452742,20000.0,149.94556504222675,310.0,412.7687767329601,0.6719151601600988,0.0,67987.34474370144,12.655256298587965,-30.0,20000.001398513094,0.0,64716.7906677784,0.816642871082602,64716.7906677784,6.0,1,2,149.94556504222675,149.94556504222675,2
17,2022-03-28T06:42:52,0,HEAD,22.35560778558174,113.43940003799626,20000.0,149.94077394461274,310.0,412.7687767329601,0.6719151601600988,0.0,67986.60034101673,13.399658983296556,-30.0,20000.001398513094,0.0,64716.55734174728,0.816642871082602,64716.55734174728,6.0,1,2,149.94077394461274,149.94077394461274,2
18,2022-03-28T06:42:53,0,HEAD,22.35395390882906,113.44035737016245,20000.0,149.93596912609007,310.0,412.7687767329601,0.6719151601600988,0.0,67985.85594101582,14.144058984209792,-30.0,20000.001398513094,0.0,64716.32401911207,0.816642871082602,64716.32401911207,6.0,1,2,149.93596912609007,149.93596912609007,2
19,2022-03-28T06:42:54,0,HEAD,22.352300112594538,113.4413148414174,20000.0,149.93115051071712,310.0,412.7687767329601,0.6719151601600988,0.0,67985.11154369866,14.888456301366734,-30.0,20000.001398513094,0.0,64716.09069987275,0.816642871082602,64716.09069987275,6.0,1,2,149.93115051071712,149.93115051071712,2
20,2022-03-28T06:42:55,0,HEAD,22.350646397121743,113.44227245215484,20000.0,149.92631802192415,310.0,412.7687767329601,0.6719151601600988,0.0,67984.36714906522,15.632850934806442,-30.0,20000.001398513094,0.0,64715.85738402928,0.816642871082602,64715.85738402928,6.0,1,2,149.92631802192415,149.92631802192415,2
21,2022-03-28T06:42:56,0,HEAD,22.34899276265564,113.44323020277058,20000.0,149.92147158250495,310.0,412.7687767329601,0.6719151601600988,0.0,67983.62275711546,16.377242884567973,-30.0,20000.001398513094,0.0,64715.6240715816,0.816642871082602,64715.6240715816,6.0,1,2,149.92147158250495,149.92147158250495,2
22,2022-03-28T06:42:57,0,HEAD,22.347339209442584,113.4441880936626,20000.0,149.9166111146126,310.0,412.7687767329601,0.6719151601600988,0.0,67982.87836784933,17.12163215069039,-30.0,20000.001398513094,0.0,64715.39076252971,0.816642871082602,64715.39076252971,6.0,1,2,149.9166111146126,149.9166111146126,2
23,2022-03-28T06:42:58,0,HEAD,22.345685737730363,113.44514612523112,20000.0,149.91173653974928,310.0,412.7687767329601,0.6719151601600988,0.0,67982.13398126682,17.866018733212755,-30.0,20000.001398513094,0.0,64715.15745687352,0.816642871082602,64715.15745687352,6.0,1,2,149.91173653974928,149.91173653974928,2
24,2022-03-28T06:42:59,0,HEAD,22.344032347768184,113.44610429787862,20000.0,149.9068477787612,310.0,412.7687767329601,0.6719151601600988,0.0,67981.38959736786,18.61040263217412,-30.0,20000.001398513094,0.0,64714.924154613,0.816642871082602,64714.924154613,6.0,1,2,149.9068477787612,149.9068477787612,2
25,2022-03-28T06:43:00,0,HEAD,22.342379039806687,113.44706261200972,20000.0,149.9019447518317,310.0,412.7687767329601,0.6719151601600988,0.0,67980.64521615242,19.354783847613557,-30.0,20000.001398513094,0.0,64714.69085574812,0.816642871082602,64714.69085574812,6.0,1,2,149.9019447518317,149.9019447518317,2
26,2022-03-28T06:43:01,0,HEAD,22.34072581409797,113.4480210680314,20000.0,149.89702737847108,310.0,412.7687767329601,0.6719151601600988,0.0,67979.90083762046,20.099162379570103,-30.0,20000.001398513094,0.0,64714.45756027884,0.816642871082602,64714.45756027884,6.0,1,2,149.89702737847108,149.89702737847108,2
27,2022-03-28T06:43:02,0,HEAD,22.3390726708956,113.44897966635284,20000.0,149.8920955775103,310.0,412.7687767329601,0.6719151601600988,0.0,67979.15646177194,20.84353822808283,-30.0,20000.001398513094,0.0,64714.22426820514,0.816642871082602,64714.22426820514,6.0,1,2,149.8920955775103,149.8920955775103,2
28,2022-03-28T06:43:03,0,HEAD,22.33741961045461,113.44993840738556,20000.0,149.8871492670956,310.0,412.7687767329601,0.6719151601600988,0.0,67978.41208860683,21.587911393190797,-30.0,20000.001398513094,0.0,64713.99097952693,0.816642871082602,64713.99097952693,6.0,1,2,149.8871492670956,149.8871492670956,2
29,2022-03-28T06:43:04,0,HEAD,22.335766633031525,113.45089729154344,20000.0,149.8821883646773,310.0,412.7687767329601,0.6719151601600988,0.0,67977.66771812509,22.33228187493305,-30.0,20000.001398513094,0.0,64713.75769424423,0.816642871082602,64713.75769424423,6.0,1,2,149.8821883646773,149.8821883646773,2
30,2022-03-28T06:43:05,0,HEAD,22.33411373888438,113.4518563192426,20000.0,149.87721278700522,310.0,412.7687767329601,0.6719151601600988,0.0,67976.92335032667,23.07664967334865,-30.0,20000.001398513094,0.0,64713.52441235695,0.816642871082602,64713.52441235695,6.0,1,2,149.87721278700522,149.87721278700522,2
31,2022-03-28T06:43:06,0,HEAD,22.332460928272717,113.45281549090156,20000.0,149.872222450117,310.0,412.7687767329601,0.6719151601600988,0.0,67976.17898521155,23.821014788476656,-30.0,20000.001398513094,0.0,64713.29113386508,0.816642871082602,64713.29113386508,6.0,1,2,149.872222450117,149.872222450117,2
32,2022-03-28T06:43:07,0,HEAD,22.330808201457604,113.45377480694128,20000.0,149.86721726933382,310.0,412.7687767329601,0.6719151601600988,0.0,67975.43462277966,24.56537722035612,-30.0,20000.001398513094,0.0,64713.05785876858,0.816642871082602,64713.05785876858,6.0,1,2,149.86721726933382,149.86721726933382,2
33,2022-03-28T06:43:08,0,HEAD,22.32915555870166,113.454734267785,20000.0,149.8621971592498,310.0,412.7687767329601,0.6719151601600988,0.0,67974.69026303099,25.309736969026098,-30.0,20000.001398513094,0.0,64712.82458706741,0.816642871082602,64712.82458706741,6.0,1,2,149.8621971592498,149.8621971592498,2
34,2022-03-28T06:43:09,0,HEAD,22.327503000269058,113.45569387385848,20000.0,149.85716203372488,310.0,412.7687767329601,0.6719151601600988,0.0,67973.94590596549,26.05409403452564,-30.0,20000.001398513094,0.0,64712.59131876149,0.816642871082602,64712.59131876149,6.0,1,2,149.85716203372488,149.85716203372488,2
35,2022-03-28T06:43:10,0,HEAD,22.32585052642553,113.45665362558984,20000.0,149.85211180587527,310.0,412.7687767329601,0.6719151601600988,0.0,67973.20155158313,26.798448416893805,-30.0,20000.001398513094,0.0,64712.35805385083,0.816642871082602,64712.35805385083,6.0,1,2,149.85211180587527,149.85211180587527,2
36,2022-03-28T06:43:11,0,HEAD,22.3241981374384,113.45761352340976,20000.0,149.8470463880647,310.0,412.7687767329601,0.6719151601600988,0.0,67972.45719988385,27.542800116169644,-30.0,20000.001398513094,0.0,64712.12479233537,0.816642871082602,64712.12479233537,6.0,1,2,149.8470463880647,149.8470463880647,2
37,2022-03-28T06:43:12,0,HEAD,22.32254583357659,113.45857356775126,20000.0,149.8419656918991,310.0,412.7687767329601,0.6719151601600988,0.0,67971.71285086763,28.28714913239221,-30.0,20000.001398513094,0.0,64711.89153421507,0.816642871082602,64711.89153421507,6.0,1,2,149.8419656918991,149.8419656918991,2
38,2022-03-28T06:43:13,0,HEAD,22.320893615110627,113.45953375905,20000.0,149.83686962821324,310.0,412.7687767329601,0.6719151601600988,0.0,67970.96850453442,29.03149546560056,-30.0,20000.001398513094,0.0,64711.6582794899,0.816642871082602,64711.6582794899,6.0,1,2,149.83686962821324,149.83686962821324,2
39,2022-03-28T06:43:14,0,HEAD,22.319241482312663,113.46049409774405,20000.0,149.831758107065,310.0,412.7687767329601,0.6719151601600988,0.0,67970.22416088419,29.775839115833733,-30.0,20000.001398513094,0.0,64711.42502815979,0.816642871082602,64711.42502815979,6.0,1,2,149.831758107065,149.831758107065,2
40,2022-03-28T06:43:15,0,HEAD,22.31758943545649,113.46145458427412,20000.0,149.82663103772336,310.0,412.7687767329601,0.6719151601600988,0.0,67969.47981991689,30.520180083130796,-30.0,20000.001398513094,0.0,64711.19178022475,0.816642871082602,64711.19178022475,6.0,1,2,149.82663103772336,149.82663103772336,2
41,2022-03-28T06:43:16,0,HEAD,22.31593747481756,113.4624152190834,20000.0,149.82148832866284,310.0,412.7687767329601,0.6719151601600988,0.0,67968.73548163248,31.264518367530787,-30.0,20000.001398513094,0.0,64710.958535684695,0.816642871082602,64710.958535684695,6.0,1,2,149.82148832866284,149.82148832866284,2
42,2022-03-28T06:43:17,0,HEAD,22.31428560067299,113.46337600261778,20000.0,149.8163298875526,310.0,412.7687767329601,0.6719151601600988,0.0,67967.99114603094,32.00885396907277,-30.0,20000.001398513094,0.0,64710.72529453962,0.816642871082602,64710.72529453962,6.0,1,2,149.8163298875526,149.8163298875526,2
43,2022-03-28T06:43:18,0,HEAD,22.312633813301577,113.46433693532563,20000.0,149.81115562124538,310.0,412.7687767329601,0.6719151601600988,0.0,67967.24681311222,32.753186887795785,-30.0,20000.001398513094,0.0,64710.49205678944,0.816642871082602,64710.49205678944,6.0,1,2,149.81115562124538,149.81115562124538,2
44,2022-03-28T06:43:19,0,HEAD,22.310982112983822,113.4652980176581,20000.0,149.80596543577,310.0,412.7687767329601,0.6719151601600988,0.0,67966.50248287627,33.49751712373888,-30.0,20000.001398513094,0.0,64710.258822434174,0.816642871082602,64710.258822434174,6.0,1,2,149.80596543577,149.80596543577,2
45,2022-03-28T06:43:20,0,HEAD,22.30933050000195,113.46625925006887,20000.0,149.8007592363217,310.0,412.7687767329601,0.6719151601600988,0.0,67965.75815532307,34.24184467694111,-30.0,20000.001398513094,0.0,64710.02559147372,0.816642871082602,64710.02559147372,6.0,1,2,149.8007592363217,149.8007592363217,2
46,2022-03-28T06:43:21,0,HEAD,22.307678974639888,113.46722063301438,20000.0,149.79553692725096,310.0,412.7687767329601,0.6719151601600988,0.0,67965.01383045258,34.98616954744153,-30.0,20000.001398513094,0.0,64709.79236390809,0.816642871082602,64709.79236390809,6.0,1,2,149.79553692725096,149.79553692725096,2
47,2022-03-28T06:43:22,0,HEAD,22.306027537183336,113.46818216695372,20000.0,149.79029841205335,310.0,412.7687767329601,0.6719151601600988,0.0,67964.26950826474,35.73049173527917,-30.0,20000.001398513094,0.0,64709.559139737226,0.816642871082602,64709.559139737226,6.0,1,2,149.79029841205335,149.79029841205335,2
48,2022-03-28T06:43:23,0,HEAD,22.304376187919747,113.46914385234878,20000.0,149.78504359335955,310.0,412.7687767329601,0.6719151601600988,0.0,67963.52518875952,36.474811240493096,-30.0,20000.001398513094,0.0,64709.32591896108,0.816642871082602,64709.32591896108,6.0,1,2,149.78504359335955,149.78504359335955,2
49,2022-03-28T06:43:24,0,HEAD,22.30272492713835,113.47010568966417,20000.0,149.77977237292765,310.0,412.7687767329601,0.6719151601600988,0.0,67962.78087193689,37.21912806312235,-30.0,20000.001398513094,0.0,64709.09270157962,0.816642871082602,64709.09270157962,6.0,1,2,149.77977237292765,149.77977237292765,2
50,2022-03-28T06:43:25,0,HEAD,22.301073755130165,113.47106767936722,20000.0,149.77448465162968,310.0,412.7687767329601,0.6719151601600988,0.0,67962.0365577968,37.96344220320597,-30.0,20000.001398513094,0.0,64708.8594875928,0.816642871082602,64708.8594875928,6.0,1,2,149.77448465162968,149.77448465162968,2
51,2022-03-28T06:43:26,0,HEAD,22.299422672188037,113.4720298219282,20000.0,149.769180329441,310.0,412.7687767329601,0.6719151601600988,0.0,67961.29224633923,38.70775366078301,-30.0,20000.001398513094,0.0,64708.62627700057,0.816642871082602,64708.62627700057,6.0,1,2,149.769180329441,149.769180329441,2
52,2022-03-28T06:43:27,0,HEAD,22.29777167860661,113.47299211782008,20000.0,149.76385930543103,310.0,412.7687767329601,0.6719151601600988,0.0,67960.54793756412,39.45206243589252,-30.0,20000.001398513094,0.0,64708.393069802936,0.816642871082602,64708.393069802936,6.0,1,2,149.76385930543103,149.76385930543103,2
53,2022-03-28T06:43:28,0,HEAD,22.296120774682407,113.47395456751872,20000.0,149.75852147775194,310.0,412.7687767329601,0.6719151601600988,0.0,67959.80363147144,40.19636852857354,-30.0,20000.001398513094,0.0,64708.1598659998,0.816642871082602,64708.1598659998,6.0,1,2,149.75852147775194,149.75852147775194,2
54,2022-03-28T06:43:29,0,HEAD,22.294469960713787,113.47491717150297,20000.0,149.75316674362546,310.0,412.7687767329601,0.6719151601600988,0.0,67959.05932806115,40.94067193886512,-30.0,20000.001398513094,0.0,64707.92666559116,0.816642871082602,64707.92666559116,6.0,1,2,149.75316674362546,149.75316674362546,2
55,2022-03-28T06:43:30,0,HEAD,22.292819237000995,113.47587993025438,20000.0,149.74779499933643,310.0,412.7687767329601,0.6719151601600988,0.0,67958.31502733321,41.68497266680629,-30.0,20000.001398513094,0.0,64707.69346857696,0.816642871082602,64707.69346857696,6.0,1,2,149.74779499933643,149.74779499933643,2
56,2022-03-28T06:43:31,0,HEAD,22.291168603846177,113.47684284425762,20000.0,149.74240614021542,310.0,412.7687767329601,0.6719151601600988,0.0,67957.57072928759,42.42927071243611,-30.0,20000.001398513094,0.0,64707.46027495717,0.816642871082602,64707.46027495717,6.0,1,2,149.74240614021542,149.74240614021542,2
57,2022-03-28T06:43:32,0,HEAD,22.289518061553387,113.47780591400024,20000.0,149.73700006063115,310.0,412.7687767329601,0.6719151601600988,0.0,67956.82643392423,43.173566075793616,-30.0,20000.001398513094,0.0,64707.22708473174,0.816642871082602,64707.22708473174,6.0,1,2,149.73700006063115,149.73700006063115,2
58,2022-03-28T06:43:33,0,HEAD,22.287867610428613,113.47876913997275,20000.0,149.73157665397773,310.0,412.7687767329601,0.6719151601600988,0.0,67956.08214124311,43.91785875691786,-30.0,20000.001398513094,0.0,64706.99389790065,0.816642871082602,64706.99389790065,6.0,1,2,149.73157665397773,149.73157665397773,2
59,2022-03-28T06:43:34,0,HEAD,22.28621725077979,113.47973252266875,20000.0,149.72613581266154,310.0,412.7687767329601,0.6719151601600988,0.0,67955.33785124419,44.66214875584787,-30.0,20000.001398513094,0.0,64706.76071446384,0.816642871082602,64706.76071446384,6.0,1,2,149.72613581266154,149.72613581266154,2
60,2022-03-28T06:43:35,0,HEAD,22.284566982916825,113.48069606258484,20000.0,149.72067742808997,310.0,412.7687767329601,0.6719151601600988,0.0,67954.59356392741,45.406436072622704,-30.0,20000.001398513094,0.0,64706.52753442125,0.816642871082602,64706.52753442125,6.0,1,2,149.72067742808997,149.72067742808997,2
61,2022-03-28T06:43:36,0,HEAD,22.28291680715161,113.48165976022068,20000.0,149.71520139066092,310.0,412.7687767329601,0.6719151601600988,0.0,67953.84927929276,46.150720707281394,-30.0,20000.001398513094,0.0,64706.294357772895,0.816642871082602,64706.294357772895,6.0,1,2,149.71520139066092,149.71520139066092,2
62,2022-03-28T06:43:37,0,HEAD,22.28126672379805,113.48262361607904,20000.0,149.70970758974448,310.0,412.7687767329601,0.6719151601600988,0.0,67953.10499734018,46.89500265986298,-30.0,20000.001398513094,0.0,64706.0611845187,0.816642871082602,64706.0611845187,6.0,1,2,149.70970758974448,149.70970758974448,2
63,2022-03-28T06:43:38,0,HEAD,22.279616733172062,113.48358763066588,20000.0,149.704195913678,310.0,412.7687767329601,0.6719151601600988,0.0,67952.36071806964,47.63928193040651,-30.0,20000.001398513094,0.0,64705.82801465863,0.816642871082602,64705.82801465863,6.0,1,2,149.704195913678,149.704195913678,2
64,2022-03-28T06:43:39,0,HEAD,22.277966835591624,113.48455180449017,20000.0,149.69866624974716,310.0,412.7687767329601,0.6719151601600988,0.0,67951.61644148109,48.38355851895103,-30.0,20000.001398513094,0.0,64705.59484819263,0.816642871082602,64705.59484819263,6.0,1,2,149.69866624974716,149.69866624974716,2
65,2022-03-28T06:43:40,0,HEAD,22.27631703137676,113.4855161380642,20000.0,149.69311848417388,310.0,412.7687767329601,0.6719151601600988,0.0,67950.8721675745,49.12783242553556,-30.0,20000.001398513094,0.0,64705.3616851207,0.816642871082602,64705.3616851207,6.0,1,2,149.69311848417388,149.69311848417388,2
66,2022-03-28T06:43:41,0,HEAD,22.274667320849588,113.48648063190346,20000.0,149.68755250210626,310.0,412.7687767329601,0.6719151601600988,0.0,67950.12789634983,49.87210365019916,-30.0,20000.001398513094,0.0,64705.12852544275,0.816642871082602,64705.12852544275,6.0,1,2,149.68755250210626,149.68755250210626,2
67,2022-03-28T06:43:42,0,HEAD,22.27301770433433,113.48744528652664,20000.0,149.68196818760043,310.0,412.7687767329601,0.6719151601600988,0.0,67949.38362780705,50.616372192980855,-30.0,20000.001398513094,0.0,64704.8953691588,0.816642871082602,64704.8953691588,6.0,1,2,149.68196818760043,149.68196818760043,2
68,2022-03-28T06:43:43,0,HEAD,22.271368182157328,113.48841010245572,20000.0,149.67636542361078,310.0,412.7687767329601,0.6719151601600988,0.0,67948.63936194612,51.360638053919686,-30.0,20000.001398513094,0.0,64704.66221626874,0.816642871082602,64704.66221626874,6.0,1,2,149.67636542361078,149.67636542361078,2
69,2022-03-28T06:43:44,0,HEAD,22.26971875464708,113.489375080216,20000.0,149.67074409197247,310.0,412.7687767329601,0.6719151601600988,0.0,67947.89509876698,52.1049012330547,-30.0,20000.001398513094,0.0,64704.42906677259,0.816642871082602,64704.42906677259,6.0,1,2,149.67074409197247,149.67074409197247,2
70,2022-03-28T06:43:45,0,HEAD,22.26806942213423,113.49034022033614,20000.0,149.66510407338978,310.0,412.7687767329601,0.6719151601600988,0.0,67947.1508382696,52.849161730424925,-30.0,20000.001398513094,0.0,64704.195920670274,0.816642871082602,64704.195920670274,6.0,1,2,149.66510407338978,149.66510407338978,2
71,2022-03-28T06:43:46,0,HEAD,22.26642018495163,113.49130552334812,20000.0,149.6594452474203,310.0,412.7687767329601,0.6719151601600988,0.0,67946.40658045396,53.593419546069406,-30.0,20000.001398513094,0.0,64703.962777961766,0.816642871082602,64703.962777961766,6.0,1,2,149.6594452474203,149.6594452474203,2
72,2022-03-28T06:43:47,0,HEAD,22.264771043434333,113.4922709897874,20000.0,149.65376749246212,310.0,412.7687767329601,0.6719151601600988,0.0,67945.66232532,54.33767468002718,-30.0,20000.001398513094,0.0,64703.729638647055,0.816642871082602,64703.729638647055,6.0,1,2,149.65376749246212,149.65376749246212,2
73,2022-03-28T06:43:48,0,HEAD,22.26312199791961,113.4932366201928,20000.0,149.64807068573518,310.0,412.7687767329601,0.6719151601600988,0.0,67944.91807286769,55.08192713233727,-30.0,20000.001398513094,0.0,64703.49650272603,0.816642871082602,64703.49650272603,6.0,1,2,149.64807068573518,149.64807068573518,2
74,2022-03-28T06:43:49,0,HEAD,22.26147304874701,113.49420241510664,20000.0,149.6423547032687,310.0,412.7687767329601,0.6719151601600988,0.0,67944.173823097,55.82617690303873,-30.0,20000.001398513094,0.0,64703.26337019872,0.816642871082602,64703.26337019872,6.0,1,2,149.6423547032687,149.6423547032687,2
75,2022-03-28T06:43:50,0,HEAD,22.259824196258336,113.49516837507474,20000.0,149.63661941988772,310.0,412.7687767329601,0.6719151601600988,0.0,67943.42957600787,56.57042399217058,-30.0,20000.001398513094,0.0,64703.03024106505,0.816642871082602,64703.03024106505,6.0,1,2,149.63661941988772,149.63661941988772,2
76,2022-03-28T06:43:51,0,HEAD,22.25817544079769,113.4961345006465,20000.0,149.63086470919205,310.0,412.7687767329601,0.6719151601600988,0.0,67942.68533160027,57.31466839977187,-30.0,20000.001398513094,0.0,64702.79711532499,0.816642871082602,64702.79711532499,6.0,1,2,149.63086470919205,149.63086470919205,2
77,2022-03-28T06:43:52,0,HEAD,22.2565267827115,113.49710079237484,20000.0,149.6250904435476,310.0,412.7687767329601,0.6719151601600988,0.0,67941.94108987416,58.05891012588162,-30.0,20000.001398513094,0.0,64702.563992978496,0.816642871082602,64702.563992978496,6.0,1,2,149.6250904435476,149.6250904435476,2
78,2022-03-28T06:43:53,0,HEAD,22.254878222348538,113.49806725081632,20000.0,149.61929649406238,310.0,412.7687767329601,0.6719151601600988,0.0,67941.19685082951,58.80314917053887,-30.0,20000.001398513094,0.0,64702.33087402554,0.816642871082602,64702.33087402554,6.0,1,2,149.61929649406238,149.61929649406238,2
79,2022-03-28T06:43:54,0,HEAD,22.253229760059934,113.4990338765311,20000.0,149.61348273057447,310.0,412.7687767329601,0.6719151601600988,0.0,67940.45261446627,59.54738553378265,-30.0,20000.001398513094,0.0,64702.09775846605,0.816642871082602,64702.09775846605,6.0,1,2,149.61348273057447,149.61348273057447,2
80,2022-03-28T06:43:55,0,HEAD,22.251581396199228,113.50000067008308,20000.0,149.60764902163623,310.0,412.7687767329601,0.6719151601600988,0.0,67939.7083807844,60.291619215652005,-30.0,20000.001398513094,0.0,64701.86464630004,0.816642871082602,64701.86464630004,6.0,1,2,149.60764902163623,149.60764902163623,2
81,2022-03-28T06:43:56,0,HEAD,22.249933131122347,113.5009676320398,20000.0,149.60179523449503,310.0,412.7687767329601,0.6719151601600988,0.0,67938.96414978387,61.03585021618596,-30.0,20000.001398513094,0.0,64701.63153752741,0.816642871082602,64701.63153752741,6.0,1,2,149.60179523449503,149.60179523449503,2
82,2022-03-28T06:43:57,0,HEAD,22.24828496518768,113.5019347629726,20000.0,149.59592123507537,310.0,412.7687767329601,0.6719151601600988,0.0,67938.21992146464,61.78007853542354,-30.0,20000.001398513094,0.0,64701.39843214816,0.816642871082602,64701.39843214816,6.0,1,2,149.59592123507537,149.59592123507537,2
83,2022-03-28T06:43:58,0,HEAD,22.246636898756066,113.50290206345665,20000.0,149.5900268879658,310.0,412.7687767329601,0.6719151601600988,0.0,67937.47569582665,62.52430417340379,-30.0,20000.001398513094,0.0,64701.16533016224,0.816642871082602,64701.16533016224,6.0,1,2,149.5900268879658,149.5900268879658,2
84,2022-03-28T06:43:59,0,HEAD,22.24498893219084,113.50386953407084,20000.0,149.58411205639447,310.0,412.7687767329601,0.6719151601600988,0.0,67936.73147286988,63.26852713016574,-30.0,20000.001398513094,0.0,64700.93223156962,0.816642871082602,64700.93223156962,6.0,1,2,149.58411205639447,149.58411205639447,2
85,2022-03-28T06:44:00,0,HEAD,22.24334106585785,113.504837175398,20000.0,149.57817660221573,310.0,412.7687767329601,0.6719151601600988,0.0,67935.9872525943,64.01274740574841,-30.0,20000.001398513094,0.0,64700.69913637023,0.816642871082602,64700.69913637023,6.0,1,2,149.57817660221573,149.57817660221573,2
